milliseconds since epoch,weight grams float
1691685151815,260.2000000000001
1691685151866,260.6500000000001
1691685151957,261.0900000000001
1691685152048,261.5000000000001
1691685152166,261.92000000000013
1691685152258,262.41000000000014
1691685152376,262.8400000000002
1691685152467,263.3000000000001
1691685152556,263.79000000000013
1691685152675,264.21000000000015
1691685152768,264.64000000000016
1691685152857,265.0600000000002
1691685152976,265.50000000000017
1691685153068,265.92000000000013
1691685153157,266.2300000000002
1691685153276,266.58000000000015
1691685153369,267.00000000000017
1691685153457,267.3600000000001
1691685153576,267.7400000000001
1691685153677,268.13000000000017
1691685153787,268.4900000000002
1691685153878,268.8600000000001
1691685153970,269.29000000000013
1691685154027,269.7200000000002
1691685154121,270.1100000000002
1691685154242,270.5600000000002
1691685154326,270.9900000000002
1691685154447,271.44000000000017
1691685154539,271.88000000000017
1691685154657,272.3100000000002
1691685154745,272.75000000000017
1691685154865,273.23000000000013
1691685154959,273.63000000000017
1691685155047,273.9800000000002
1691685155167,274.39000000000016
1691685155258,274.8600000000001
1691685155316,275.32000000000016
1691685155410,275.76000000000016
1691685155533,276.17000000000013
1691685155616,276.59000000000015
1691685155711,277.0500000000002
1691685155829,277.52000000000015
1691685155918,277.96000000000015
1691685156011,278.47000000000014
1691685156130,278.96000000000015
1691685156217,279.44000000000017
1691685156336,279.90000000000015
1691685156431,280.39000000000016
1691685156549,280.95000000000016
1691685156637,281.39000000000016
1691685156757,281.9200000000002
1691685156789,282.4200000000002
1691685156883,283.0000000000001
1691685157001,283.57000000000016
1691685157089,284.09000000000015
1691685157206,284.66000000000014
1691685157327,285.2100000000002
1691685157387,285.7400000000002
1691685157509,286.26000000000016
1691685157601,286.83000000000015
1691685157718,287.40000000000015
1691685157807,287.9400000000001
1691685157927,288.52000000000015
1691685158017,289.0500000000001
1691685158107,289.52000000000015
1691685158226,290.03000000000014
1691685158318,290.5000000000001
1691685158375,290.9900000000001
1691685158496,291.4200000000002
1691685158586,291.85000000000014
1691685158677,292.29000000000013
1691685158796,292.71000000000015
1691685158887,293.20000000000016
1691685159007,293.64000000000016
1691685159096,294.02000000000015
1691685159157,294.44000000000017
1691685159278,294.92000000000024
1691685159366,295.3300000000002
1691685159456,295.7100000000002
1691685159576,296.2200000000002
1691685159666,296.7300000000002
1691685159791,297.18000000000023
1691685159878,297.7300000000002
1691685159998,298.1400000000002
1691685160092,298.5400000000002
1691685160178,299.0000000000002
1691685160298,299.41000000000025
1691685160394,299.8800000000002
1691685160448,300.24000000000024
1691685160566,300.6600000000002
1691685160661,301.0700000000002
1691685160747,301.5400000000002
1691685160866,302.0100000000002
1691685160961,302.4500000000002
1691685161079,302.9300000000002
1691685161166,303.3700000000002
1691685161263,303.8800000000002
1691685161380,304.3300000000002
1691685161467,304.7500000000002
1691685161588,305.24000000000024
1691685161618,305.8300000000002
1691685161738,306.3700000000002
1691685161830,306.8700000000002
1691685161948,307.47000000000025
1691685162036,308.12000000000023
1691685162155,308.6300000000002
1691685162247,309.1300000000002
1691685162367,309.68000000000023
1691685162455,310.2800000000002
1691685162549,310.8700000000002
1691685162665,311.3900000000002
1691685162754,311.9300000000002
1691685162874,312.4400000000002
1691685162905,313.0000000000002
1691685163025,313.6600000000002
1691685163117,314.2600000000002
1691685163214,314.7600000000002
1691685163325,314.9700000000002
1691685163417,314.9400000000002
1691685163536,314.91000000000025
1691685163625,314.91000000000025
1691685163718,314.91000000000025
1691685163838,314.91000000000025
1691685163928,314.91000000000025
1691685164048,314.9000000000002
1691685164136,314.91000000000025
1691685164198,314.9000000000002
1691685164288,314.8900000000002
1691685164407,314.8900000000002
1691685164497,314.8900000000002
1691685164617,314.8900000000002
1691685164707,314.8900000000002
1691685164825,314.8900000000002
1691685164949,314.8800000000002
1691685165038,314.8800000000002
1691685165128,314.8800000000002
1691685165218,314.8800000000002
1691685165277,314.8700000000002
1691685165396,314.8700000000002
1691685165490,314.8700000000002
1691685165636,314.8700000000002
1691685165702,314.8600000000002
1691685165819,314.8600000000002
1691685165908,314.8600000000002
1691685165998,314.8600000000002
1691685166117,314.8400000000002
1691685166237,314.8400000000002
1691685166329,314.8300000000002
1691685166360,314.8300000000002
1691685166478,314.8300000000002
1691685166596,314.8300000000002
1691685166687,314.8200000000002
1691685166777,314.8200000000002
1691685166896,314.8200000000002
1691685166985,314.9700000000002
1691685167078,315.24000000000024
1691685167196,315.7000000000002
1691685167286,316.02000000000027
1691685167405,315.7200000000002
1691685167496,315.6000000000002
1691685167615,315.1500000000002
1691685167646,314.74000000000024
1691685167766,314.2700000000002
1691685167855,314.7000000000002
1691685167975,315.25000000000017
1691685168065,314.8600000000002
1691685168156,315.3300000000002
1691685168276,315.3200000000002
1691685168366,314.91000000000025
1691685168485,314.67000000000024
1691685168576,314.5700000000002
1691685168696,314.6000000000002
1691685168786,314.62000000000023
1691685168846,314.6400000000002
1691685168936,314.8300000000002
1691685169056,314.8300000000002
1691685169146,314.4800000000002
1691685169267,314.0900000000002
1691685169355,313.8100000000002
1691685169477,313.8900000000002
1691685169567,314.4300000000002
1691685169687,315.5100000000002
1691685169775,316.5300000000002
1691685169836,316.6400000000002
1691685169926,316.4500000000002
1691685170045,316.1600000000002
1691685170137,315.8200000000002
1691685170256,314.74000000000024
1691685170347,314.2700000000002
1691685170438,314.17000000000024
1691685170555,314.61000000000024
1691685170645,314.73000000000025
1691685170738,314.5400000000002
1691685170855,314.5300000000002
1691685170945,314.55000000000024
1691685171065,314.56000000000023
1691685171157,314.56000000000023
1691685171215,314.56000000000023
1691685171335,314.5700000000002
1691685171426,314.5800000000002
1691685171544,314.5800000000002
1691685171634,314.56000000000023
1691685171757,314.56000000000023
1691685171844,314.56000000000023
1691685171904,314.55000000000024
1691685171993,314.55000000000024
1691685172114,314.8100000000002
1691685172202,314.5200000000002
1691685172294,314.54000000000013
1691685172412,314.57000000000016
1691685172503,314.57000000000016
1691685172621,314.59000000000015
1691685172713,314.59000000000015
1691685172833,314.59000000000015
1691685172923,314.59000000000015
1691685172982,314.59000000000015
1691685173073,314.59000000000015
1691685173193,314.59000000000015
1691685173283,314.59000000000015
1691685173403,314.59000000000015
1691685173493,314.59000000000015
1691685173611,314.58000000000015
1691685173702,314.58000000000015
1691685173820,314.57000000000016
1691685173911,314.57000000000016
1691685174031,314.5600000000002
1691685174061,314.5600000000002
1691685174181,314.5600000000002
1691685174271,314.5600000000002
1691685174391,314.5500000000002
1691685174481,314.5500000000002
1691685174572,314.5500000000002
1691685174691,314.5500000000002
1691685174782,314.5500000000002
1691685174905,314.5500000000002
1691685174991,314.54000000000013
1691685175051,314.54000000000013
1691685175171,314.54000000000013
1691685175261,314.54000000000013
1691685175382,314.54000000000013
1691685175471,314.54000000000013
1691685175577,314.54000000000013
1691685175684,314.54000000000013
1691685175771,314.54000000000013
1691685175891,314.54000000000013
1691685175979,314.54000000000013
1691685176070,314.54000000000013
1691685176191,314.54000000000013
1691685176281,314.54000000000013
1691685176341,314.53000000000014
1691685176430,314.53000000000014
1691685176552,314.47000000000014
1691685176639,314.47000000000014
1691685176729,314.5600000000002
1691685176849,314.4900000000002
1691685176939,314.4900000000002
1691685177058,314.5900000000002
1691685177148,314.56000000000023
1691685177269,314.56000000000023
1691685177358,314.56000000000023
1691685177478,314.56000000000023
1691685177508,314.56000000000023
1691685177627,314.4600000000002
1691685177721,313.8600000000002
1691685177839,312.3600000000002
1691685177927,317.25000000000017
1691685178047,312.56000000000023
1691685178138,311.4000000000002
1691685178257,309.74000000000024
1691685178347,278.99000000000024
1691685178466,237.8400000000002
1691685178497,239.63000000000022
1691685178616,258.74000000000024
1691685178707,249.88000000000022
1691685178827,220.51000000000025
1691685178916,190.84000000000026
1691685179039,177.57000000000025
1691685179127,189.31000000000026
1691685179247,195.78000000000026
1691685179337,200.64000000000027
1691685179457,203.62000000000023
1691685179548,207.27000000000027
1691685179611,200.36000000000027
1691685179697,201.32000000000025
1691685179818,199.46000000000024
1691685179911,195.27000000000024
1691685179998,196.68000000000023
1691685180089,202.73000000000025
1691685180206,199.17000000000027
1691685180297,200.87000000000023
1691685180419,212.45000000000024
1691685180509,208.47000000000025
1691685180628,206.39000000000024
1691685180719,202.61000000000027
1691685180838,205.33000000000027
1691685180868,208.92000000000024
1691685181018,202.93000000000023
1691685181078,199.38000000000025
1691685181204,205.30000000000027
1691685181288,210.20000000000024
1691685181410,249.38000000000022
1691685181500,301.4800000000002
1691685181589,314.9700000000002
1691685181709,314.18000000000023
1691685181800,314.3600000000002
1691685181888,314.2200000000002
1691685181978,314.5200000000002
1691685182096,314.16000000000014
1691685182187,314.28000000000014
1691685182307,314.3000000000001
1691685182397,314.33000000000015
1691685182488,314.20000000000016
1691685182606,314.32000000000016
1691685182669,314.39000000000016
1691685182757,314.27000000000015
1691685182848,314.1800000000002
1691685182967,314.1900000000001
1691685183058,314.34000000000015
1691685183177,314.27000000000015
1691685183268,314.28000000000014
1691685183387,314.2900000000002
1691685183477,314.3000000000001
1691685183568,314.3000000000001
1691685183689,314.28000000000014
1691685183779,314.27000000000015
1691685183868,314.28000000000014
1691685183989,314.28000000000014
1691685184077,314.27000000000015
1691685184168,314.28000000000014
1691685184288,314.28000000000014
1691685184350,314.20000000000016
1691685184442,314.20000000000016
1691685184559,314.21000000000015
1691685184650,314.2300000000002
1691685184740,314.2300000000002
1691685184862,314.22000000000014
1691685184952,314.22000000000014
1691685185072,314.22000000000014
1691685185164,314.22000000000014
1691685185281,314.22000000000014
1691685185372,314.2300000000002
1691685185432,314.2300000000002
1691685185521,314.2400000000002
1691685185677,314.2400000000002
1691685185733,314.2400000000002
1691685185854,314.2400000000002
1691685185943,314.2400000000002
1691685186034,314.2400000000002
1691685186153,314.2400000000002
1691685186243,314.2400000000002
1691685186363,314.2400000000002
1691685186453,314.2400000000002
1691685186570,314.2400000000002
1691685186601,314.2400000000002
1691685186721,314.1800000000002
1691685186811,314.20000000000016
1691685186904,314.21000000000015
1691685187021,314.15000000000015
1691685187111,314.15000000000015
1691685187233,314.1700000000002
1691685187322,314.1900000000001
1691685187442,314.20000000000016
1691685187532,314.20000000000016
1691685187652,314.20000000000016
1691685187744,314.20000000000016
1691685187833,314.21000000000015
1691685187952,314.22000000000014
1691685188043,314.22000000000014
1691685188103,314.22000000000014
1691685188192,314.2300000000002
1691685188282,314.2300000000002
1691685188403,314.2300000000002
1691685188493,314.2300000000002
1691685188611,314.2300000000002
1691685188702,314.2300000000002
1691685188794,314.2300000000002
1691685188913,314.2300000000002
1691685189004,314.22000000000014
1691685189095,314.22000000000014
1691685189218,314.22000000000014
1691685189302,314.22000000000014
1691685189392,314.21000000000015
1691685189513,314.21000000000015
1691685189604,314.20000000000016
1691685189723,314.20000000000016
1691685189814,314.20000000000016
1691685189903,314.20000000000016
1691685190024,314.1900000000001
1691685190115,314.1900000000001
1691685190174,314.1900000000001
1691685190262,314.1900000000001
1691685190383,314.1800000000002
1691685190472,314.1800000000002
1691685190592,314.1800000000002
1691685190684,314.1800000000002
1691685190773,314.08000000000015
1691685190892,314.09000000000015
1691685190985,314.1100000000002
1691685191103,314.1100000000002
1691685191194,314.1200000000002
1691685191285,314.13000000000017
1691685191402,314.13000000000017
1691685191464,314.14000000000016
1691685191554,314.15000000000015
1691685191672,314.15000000000015
1691685191763,314.16000000000014
1691685191883,314.16000000000014
1691685191971,314.16000000000014
1691685192062,314.16000000000014
1691685192184,314.1700000000002
1691685192273,314.1700000000002
1691685192392,314.1700000000002
1691685192485,314.1700000000002
1691685192543,314.16000000000014
1691685192633,314.0500000000002
1691685192753,314.14000000000016
1691685192843,314.1200000000002
1691685192963,314.10000000000014
1691685193052,314.10000000000014
1691685193143,314.1100000000002
1691685193261,314.1200000000002
1691685193352,314.1200000000002
1691685193472,314.1200000000002
1691685193561,314.1200000000002
1691685193684,314.1100000000002
1691685193713,314.10000000000014
1691685193833,314.10000000000014
1691685193923,314.10000000000014
1691685194046,314.10000000000014
1691685194134,314.09000000000015
1691685194254,314.09000000000015
1691685194346,314.08000000000015
1691685194464,314.08000000000015
1691685194552,314.0500000000002
1691685194613,314.0500000000002
1691685194702,314.0500000000002
1691685194822,314.0500000000002
1691685194927,314.0500000000002
1691685195034,314.0500000000002
1691685195123,314.0500000000002
1691685195243,314.0500000000002
1691685195337,314.0500000000002
1691685195423,314.0500000000002
1691685195558,314.0500000000002
1691685195638,314.0500000000002
1691685195753,314.0600000000002
1691685195843,313.95000000000016
1691685195902,313.98000000000013
1691685196053,314.10000000000014
1691685196086,314.01000000000016
1691685196204,314.0200000000002
1691685196291,314.1300000000002
1691685196387,314.1300000000002
1691685196504,314.12000000000023
1691685196592,314.1000000000002
1691685196711,314.0900000000002
1691685196804,314.0800000000002
1691685196922,314.0800000000002
1691685197012,314.0800000000002
1691685197133,314.0700000000002
1691685197226,314.06000000000023
1691685197281,314.05000000000024
1691685197375,314.05000000000024
1691685197493,314.0400000000002
1691685197582,314.0400000000002
1691685197677,314.0300000000002
1691685197795,314.0300000000002
1691685197884,314.0200000000002
1691685198003,314.0200000000002
1691685198095,314.0200000000002
1691685198153,314.0200000000002
1691685198272,314.0200000000002
1691685198363,314.0200000000002
1691685198482,314.0200000000002
1691685198571,314.0200000000002
1691685198680,314.0200000000002
1691685198753,314.0200000000002
1691685198872,314.0200000000002
1691685198963,314.0200000000002
1691685199054,314.0200000000002
1691685199173,314.0200000000002
1691685199299,314.0200000000002
1691685199384,314.0200000000002
1691685199473,314.0200000000002
1691685199599,314.0200000000002
1691685199684,314.0200000000002
1691685199804,314.0200000000002
1691685199900,314.0200000000002
1691685199984,314.0200000000002
1691685200043,314.0200000000002
1691685200134,314.0200000000002
1691685200253,320.5900000000002
