milliseconds since epoch,weight grams float
1689700830784,0.0
1689700830902,0.0
1689700830992,0.0
1689700831053,0.0
1689700831141,0.0
1689700831264,0.0
1689700831351,0.0
1689700831443,0.0
1689700831562,0.0
1689700831653,0.0
1689700831743,0.0
1689700831861,0.0
1689700831951,0.0
1689700832042,0.0
1689700832161,0.0
1689700832251,0.0
1689700832371,0.0
1689700832462,0.0
1689700832582,0.0
1689700832671,0.0
1689700832762,0.0
1689700832838,0.0
1689700832912,0.0
1689700833036,0.0
1689700833122,0.0
1689700833243,0.0
1689700833332,0.0
1689700833452,0.0
1689700833543,0.0
1689700833632,0.0
1689700833722,0.0
1689700833843,0.0
1689700833933,0.0
1689700834023,0.0
1689700834141,0.0
1689700834233,0.0
1689700834351,0.0
1689700834441,0.0
1689700834501,0.0
1689700834592,0.0
1689700834681,0.0
1689700834801,0.0
1689700834892,0.0
1689700834982,0.0
1689700835101,0.0
1689700835194,0.0
1689700835314,0.0
1689700835403,0.0
1689700835523,0.0
1689700835612,0.0
1689700835734,0.0
1689700835824,0.0
1689700835912,0.0
1689700836033,0.0
1689700836128,0.0
1689700836183,0.0
1689700836304,0.0
1689700836394,0.0
1689700836483,0.0
1689700836603,0.0
1689700836692,0.0
1689700836813,0.0
1689700836903,0.0
1689700836995,0.0
1689700837112,0.0
1689700837203,0.0
1689700837324,0.0
1689700837412,0.0
1689700837503,0.0
1689700837564,0.0
1689700837653,0.0
1689700837772,0.0
1689700837895,0.0
1689700837984,0.0
1689700838074,0.0
1689700838193,0.0
1689700838283,0.0
1689700838405,0.0
1689700838492,0.0
1689700838552,0.0
1689700838643,0.0
1689700838762,0.0
1689700838882,0.0
1689700838975,0.0
1689700839064,0.0
1689700839183,0.0
1689700839274,0.0
1689700839392,0.0
1689700839424,0.0
1689700839544,0.0
1689700839631,0.0
1689700839722,0.0
1689700839843,0.0
1689700839932,0.0
1689700840051,0.0
1689700840144,0.0
1689700840231,0.0
1689700840351,0.0
1689700840443,0.0
1689700840533,0.0
1689700840651,0.0
1689700840744,0.0
1689700840833,0.0
1689700840952,0.0
1689700841042,0.0
1689700841162,0.0
1689700841253,0.0
1689700841371,0.0
1689700841401,0.0
1689700841520,0.0
1689700841609,0.0
1689700841759,0.0
1689700841819,0.0
1689700841909,0.0
1689700841998,0.0
1689700842090,0.0
1689700842209,0.0
1689700842299,0.0
1689700842389,0.0
1689700842510,0.0
1689700842600,0.07999999999999999
1689700842719,0.0
1689700842810,0.0
1689700842901,0.0
1689700843022,0.0
1689700843111,0.0
1689700843231,0.0
1689700843320,0.0
1689700843381,0.0
1689700843471,0.0
1689700843591,0.0
1689700843680,0.0
1689700843799,0.0
1689700843890,0.0
1689700843981,0.0
1689700844071,0.0
1689700844191,0.0
1689700844281,-0.06999999999999999
1689700844401,0.0
1689700844489,0.0
1689700844581,0.0
1689700844699,0.0
1689700844791,0.0
1689700844911,0.0
1689700845001,0.0
1689700845090,0.0
1689700845211,0.0
1689700845331,0.0
1689700845391,0.0
1689700845453,0.0
1689700845573,0.0
1689700845663,0.0
1689700845750,0.0
1689700845870,0.0
1689700845960,0.0
1689700846050,0.0
1689700846169,0.0
1689700846260,0.0
1689700846381,0.0
1689700846471,0.0
1689700846590,0.0
1689700846679,0.0
1689700846739,0.0
1689700846830,0.0
1689700846951,0.0
1689700847039,0.0
1689700847129,0.0
1689700847251,0.0
1689700847342,0.0
1689700847459,0.0
1689700847551,0.0
1689700847638,0.0
1689700847759,0.0
1689700847851,0.0
1689700847910,0.0
1689700848032,0.0
1689700848121,0.0
1689700848211,0.0
1689700848330,0.0
1689700848421,0.0
1689700848511,0.0
1689700848630,0.0
1689700848721,0.0
1689700848841,0.0
1689700848931,0.0
1689700849051,0.0
1689700849112,0.0
1689700849202,0.0
1689700849322,0.0
1689700849409,0.0
1689700849529,0.0
1689700849591,0.0
1689700849712,0.0
1689700849800,0.0
1689700849922,0.0
1689700850011,0.0
1689700850130,0.0
1689700850192,0.0
1689700850310,0.0
1689700850400,0.0
1689700850491,0.0
1689700850610,0.0
1689700850702,0.0
1689700850822,0.0
1689700850912,0.0
1689700850971,0.0
1689700851062,0.0
1689700851180,0.0
1689700851272,0.0
1689700851394,0.0
1689700851482,0.0
1689700851601,0.0
1689700851691,0.0
1689700851812,0.0
1689700851900,0.0
1689700852021,0.0
1689700852052,0.0
1689700852170,0.0
1689700852264,0.0
1689700852381,0.0
1689700852472,0.0
1689700852593,0.0
1689700852682,0.0
1689700852805,0.0
1689700852894,0.0
1689700852983,0.0
1689700853103,0.0
1689700853163,0.0
1689700853252,0.0
1689700853342,0.0
1689700853463,0.0
1689700853553,0.0
1689700853673,0.0
1689700853764,0.0
1689700853884,0.0
1689700853972,0.0
1689700854093,0.0
1689700854184,0.0
1689700854242,0.0
1689700854332,0.0
1689700854454,0.0
1689700854544,0.0
1689700854663,0.0
1689700854783,0.0
1689700854873,0.0
1689700854964,0.0
1689700855085,0.0
1689700855146,0.0
1689700855236,0.0
1689700855354,0.0
1689700855443,0.0
1689700855565,0.0
1689700855655,0.0
1689700855774,0.0
1689700855863,0.0
1689700855954,0.0
1689700856014,0.0
1689700856130,0.0
1689700856224,0.0
1689700856315,0.0
1689700856435,0.0
1689700856524,0.0
1689700856616,0.0
1689700856734,0.0
1689700856824,0.0
1689700856946,0.0
1689700857034,0.0
1689700857094,0.0
1689700857215,0.0
1689700857334,0.0
1689700857453,0.0
1689700857483,0.0
1689700857603,0.0
1689700857692,0.0
1689700857783,0.0
1689700857905,0.0
1689700857995,0.0
1689700858114,-0.10999999999999999
1689700858205,-0.09
1689700858325,-0.07999999999999999
1689700858415,-0.06999999999999999
1689700858536,-0.05999999999999999
1689700858625,0.0
1689700858687,0.0
1689700858776,0.0
1689700858896,0.0
1689700858985,0.0
1689700859106,0.0
1689700859195,0.0
1689700859316,0.0
1689700859406,0.0
1689700859524,0.0
1689700859557,0.0
1689700859674,0.0
1689700859765,0.0
1689700859887,0.0
1689700859975,0.0
1689700860097,0.0
1689700860185,0.0
1689700860303,0.0
1689700860392,0.0
1689700860456,0.0
1689700860544,0.0
1689700860665,0.0
1689700860753,0.0
1689700860874,0.0
1689700860962,0.0
1689700861055,0.0
1689700861174,0.0
1689700861265,0.0
1689700861383,-0.09
1689700861474,-0.07999999999999999
1689700861593,0.0
1689700861653,0.0
1689700861744,0.0
1689700861833,0.0
1689700861957,0.0
1689700862043,0.0
1689700862162,0.0
1689700862252,0.0
1689700862373,0.0
1689700862462,0.0
1689700862553,0.0
1689700862673,0.0
1689700862763,0.0
1689700862885,0.0
1689700862974,0.0
1689700863034,0.0
1689700863125,0.0
1689700863214,0.0
1689700863333,0.0
1689700863425,0.0
1689700863543,0.0
1689700863666,0.0
1689700863785,0.0
1689700863816,-0.12999999999999998
1689700863905,0.0
1689700864025,0.0
1689700864117,0.0
1689700864203,0.0
1689700864325,0.0
1689700864414,0.0
1689700864532,0.0
1689700864624,0.0
1689700864712,0.0
1689700864832,0.0
1689700864923,0.0
1689700865044,0.0
1689700865132,0.0
1689700865254,0.0
1689700865283,0.0
1689700865403,0.0
1689700865493,0.0
1689700865583,0.0
1689700865702,0.0
1689700865791,0.0
1689700865881,0.0
1689700866001,0.0
1689700866123,0.0
1689700866181,0.0
1689700866302,0.0
1689700866393,0.0
1689700866510,0.0
1689700866600,0.0
1689700866691,0.0
1689700866812,0.0
1689700866901,0.0
1689700867021,0.0
1689700867111,0.0
1689700867170,0.0
1689700867263,0.0
1689700867381,0.0
1689700867471,0.0
1689700867590,0.0
1689700867681,0.0
1689700867800,0.0
1689700867894,0.0
1689700868011,0.0
1689700868072,0.0
1689700868163,0.0
1689700868253,0.0
1689700868373,0.0
1689700868463,0.0
1689700868583,0.0
1689700868674,0.0
1689700868793,0.0
1689700868884,0.0
1689700868974,0.0
1689700869092,0.0
1689700869152,0.0
1689700869243,0.6799999999999999
1689700869363,4.029999999999999
1689700869452,7.89
1689700869542,9.439999999999998
1689700869664,12.249999999999998
1689700869752,12.759999999999998
1689700869873,12.27
1689700869963,12.719999999999999
1689700870081,12.479999999999999
1689700870112,12.34
1689700870234,12.35
1689700870385,12.569999999999999
1689700870473,12.589999999999998
1689700870532,12.54
1689700870681,12.51
1689700870711,12.499999999999998
1689700870831,12.51
1689700870921,12.51
1689700871041,12.499999999999998
1689700871130,12.499999999999998
1689700871221,12.499999999999998
1689700871340,12.499999999999998
1689700871431,12.499999999999998
1689700871550,12.499999999999998
1689700871640,12.499999999999998
1689700871731,12.499999999999998
1689700871850,12.499999999999998
1689700871941,12.51
1689700872001,12.51
1689700872091,12.51
1689700872209,12.51
1689700872299,12.52
1689700872419,18.47
1689700872509,25.49
1689700872601,14.669999999999998
1689700872720,12.54
1689700872826,12.54
1689700872933,12.54
1689700873023,12.53
1689700873113,12.53
1689700873231,12.53
1689700873323,12.52
1689700873383,12.52
1689700873473,12.52
1689700873591,12.52
1689700873683,12.52
1689700873772,12.52
1689700873893,12.52
1689700873983,12.52
1689700874104,12.52
1689700874224,12.52
1689700874313,12.52
1689700874434,12.52
1689700874463,12.52
1689700874611,12.52
1689700874733,12.52
1689700874821,12.52
1689700874882,12.53
1689700874972,12.53
1689700875062,12.53
1689700875182,12.53
1689700875271,12.53
1689700875391,12.53
1689700875480,12.53
1689700875571,12.53
1689700875691,12.53
1689700875781,12.53
1689700875901,12.53
1689700875991,12.53
1689700876082,12.54
1689700876144,12.54
1689700876260,12.54
1689700876351,12.54
1689700876469,12.54
1689700876559,12.54
1689700876651,12.54
1689700876769,12.54
1689700876860,12.54
1689700876979,12.54
1689700877038,12.54
1689700877188,12.54
1689700877220,12.54
1689700877338,12.54
1689700877429,12.54
1689700877550,12.54
1689700877638,12.54
1689700877729,12.54
1689700877850,12.54
1689700877941,12.54
1689700878061,12.54
1689700878151,12.54
1689700878211,12.54
1689700878329,12.61
1689700878421,12.589999999999998
1689700878541,12.479999999999999
1689700878630,12.489999999999998
1689700878749,12.489999999999998
1689700878842,12.51
1689700878930,12.52
1689700879051,12.47
1689700879141,12.479999999999999
1689700879202,12.489999999999998
1689700879292,12.499999999999998
1689700879412,12.51
1689700879502,12.51
1689700879621,12.51
1689700879713,12.51
1689700879831,12.51
1689700879922,12.52
1689700880014,12.52
1689700880132,12.52
1689700880222,12.52
1689700880341,12.52
1689700880434,12.52
1689700880551,12.52
1689700880583,12.52
1689700880702,12.52
1689700880793,12.52
1689700880910,12.52
1689700881002,12.52
1689700881091,12.52
1689700881210,12.52
1689700881301,12.52
1689700881421,12.52
1689700881511,12.52
1689700881602,12.52
1689700881720,12.52
1689700881752,12.53
1689700881871,12.53
1689700881962,12.54
1689700882081,12.54
1689700882171,12.54
1689700882262,12.54
1689700882382,12.54
1689700882472,12.54
1689700882591,12.54
1689700882681,12.54
1689700882773,12.54
1689700882894,12.54
1689700882982,12.54
1689700883074,12.54
1689700883194,12.54
1689700883284,12.54
1689700883404,12.54
1689700883493,12.54
1689700883584,12.54
1689700883705,12.54
1689700883733,12.54
1689700883854,12.54
1689700883944,12.54
1689700884062,12.54
1689700884153,12.54
1689700884245,12.54
1689700884364,12.54
1689700884453,12.54
1689700884575,12.54
1689700884665,12.54
1689700884785,12.53
1689700884874,12.53
1689700884964,12.44
1689700885053,12.52
1689700885174,12.549999999999999
1689700885264,12.549999999999999
1689700885325,12.54
1689700885445,12.53
1689700885533,12.53
1689700885623,12.53
1689700885742,12.53
1689700885834,12.53
1689700885954,12.53
1689700886041,12.53
1689700886164,12.53
1689700886251,12.52
1689700886343,12.52
1689700886432,12.52
1689700886551,12.52
1689700886643,12.52
1689700886702,12.52
1689700886822,12.51
1689700886912,12.51
1689700887031,12.51
1689700887122,12.51
1689700887214,12.51
1689700887332,12.51
1689700887422,12.51
1689700887482,12.51
1689700887601,12.52
1689700887690,12.52
1689700887813,12.52
1689700887902,12.52
1689700887992,12.53
1689700888113,12.53
1689700888203,12.53
1689700888324,12.53
1689700888413,12.53
1689700888533,12.53
1689700888621,12.53
1689700888711,12.53
1689700888802,12.53
1689700888891,12.53
1689700888981,12.53
1689700889100,12.53
1689700889192,12.54
1689700889282,12.54
1689700889403,12.54
1689700889521,12.54
1689700889552,12.52
1689700889701,12.52
1689700889761,12.52
1689700889852,12.52
1689700889974,12.52
1689700890062,12.52
1689700890152,12.52
1689700890274,12.52
1689700890364,12.52
1689700890454,12.52
1689700890575,12.52
1689700890663,12.52
1689700890785,12.54
1689700890875,12.54
1689700890964,12.54
1689700891085,12.54
1689700891173,12.54
1689700891265,12.54
1689700891385,12.54
1689700891474,12.54
1689700891564,12.54
1689700891686,12.54
1689700891773,12.54
1689700891894,12.54
1689700891985,12.53
1689700892043,12.53
1689700892133,12.53
1689700892224,12.53
1689700892343,12.52
1689700892434,12.52
1689700892555,12.52
1689700892643,12.52
1689700892764,12.52
1689700892856,12.52
1689700892946,12.52
1689700893066,12.52
1689700893157,12.52
1689700893246,12.52
1689700893364,12.52
1689700893456,12.52
1689700893577,12.53
1689700893605,12.53
1689700893726,12.53
1689700893815,12.53
1689700893905,12.53
1689700894028,12.53
1689700894116,12.53
1689700894236,12.53
1689700894327,12.53
1689700894415,12.53
1689700894536,12.53
1689700894623,12.53
1689700894714,12.53
1689700894834,12.53
1689700894925,12.53
1689700895015,12.53
1689700895135,12.52
1689700895226,12.52
1689700895346,12.52
1689700895433,12.52
1689700895526,12.53
1689700895645,12.53
1689700895733,12.53
1689700895824,12.53
1689700895885,12.54
1689700895974,12.54
1689700896114,12.54
1689700896190,12.54
1689700896302,12.54
1689700896392,12.54
1689700896483,12.54
1689700896605,12.54
1689700896693,12.54
1689700896812,12.54
1689700896903,12.54
1689700897021,12.54
1689700897111,12.54
1689700897171,12.54
1689700897263,12.54
1689700897381,12.54
1689700897504,12.549999999999999
1689700897621,12.549999999999999
1689700897711,12.549999999999999
1689700897771,12.549999999999999
1689700897863,12.549999999999999
1689700897986,12.549999999999999
1689700898072,12.629999999999999
1689700898195,12.6
1689700898284,12.579999999999998
1689700898373,12.569999999999999
1689700898494,12.569999999999999
1689700898582,12.569999999999999
1689700898674,12.569999999999999
1689700898792,12.569999999999999
1689700898883,12.56
1689700898944,12.56
1689700899064,12.54
1689700899157,12.54
1689700899244,12.489999999999998
1689700899364,12.489999999999998
1689700899454,12.52
1689700899573,12.52
1689700899664,12.52
1689700899786,12.52
1689700899877,12.52
1689700899964,12.51
1689700900083,12.51
1689700900174,12.51
1689700900233,12.51
1689700900323,12.51
1689700900444,12.52
1689700900534,12.52
1689700900655,12.52
1689700900743,12.52
1689700900863,12.52
1689700900953,12.52
1689700901014,12.53
1689700901133,12.53
1689700901223,12.53
1689700901314,12.53
1689700901435,12.53
1689700901522,12.53
1689700901643,12.54
1689700901734,12.54
1689700901853,12.54
1689700901944,12.54
1689700902006,12.54
1689700902124,12.54
1689700902214,12.54
1689700902307,12.54
1689700902424,12.54
1689700902516,12.54
1689700902634,12.54
1689700902724,12.54
1689700902847,12.54
1689700902937,12.54
1689700902996,12.53
1689700903088,12.53
1689700903206,12.53
1689700903354,12.53
1689700903384,12.53
1689700903504,12.53
1689700903595,12.53
1689700903683,12.53
1689700903804,13.099999999999998
1689700903893,8.669999999999998
1689700903985,-45.269999999999996
1689700904104,-85.03999999999999
1689700904194,-87.2
1689700904285,-87.18999999999998
1689700904404,-87.18999999999998
1689700904493,-87.18999999999998
1689700904614,-87.2
1689700904705,-87.21
1689700904826,-87.21
1689700904856,-87.07
1689700904974,-67.27999999999999
1689700905065,14.09
1689700905156,34.98
1689700905274,14.87
1689700905365,12.56
1689700905483,14.78
1689700905603,18.269999999999996
1689700905694,14.169999999999998
1689700905785,12.11
1689700905904,1.46
1689700905992,-0.73
1689700906087,16.999999999999996
1689700906222,24.159999999999997
1689700906293,15.279999999999998
1689700906382,12.549999999999999
1689700906501,12.54
1689700906532,12.53
1689700906651,12.53
1689700906743,12.52
1689700906864,12.52
1689700906953,12.52
1689700907072,12.52
1689700907164,12.52
1689700907255,12.52
1689700907376,12.51
1689700907464,12.51
1689700907585,12.51
1689700907673,12.51
1689700907735,12.51
1689700907825,12.51
1689700907945,12.51
1689700908036,12.51
1689700908125,12.51
1689700908245,12.51
1689700908335,12.51
1689700908457,12.51
1689700908545,12.52
1689700908666,12.52
1689700908756,12.52
1689700908844,12.52
1689700908964,12.53
1689700909022,12.53
1689700909114,12.54
1689700909234,12.54
